token,timestamp,iterations,elapsedtime,averagetime
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24613,1142.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1142.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1143
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24613,1142.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24613,1143
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1143
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1143.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1143.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1143.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24615,1143.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1143.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1143.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1143.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24615,1144
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24615,1144
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24615,1144.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24615,1144.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24615,1144.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1144.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1144.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1144.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24615,1144.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24615,1144.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24616,1144.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24616,1144.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24617,1144.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24617,1144.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24618,1145
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24618,1145.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24618,1145.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24619,1145.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24618,1145.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24618,1145.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24618,1145.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24619,1145.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24619,1145.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24619,1145.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24620,1146
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24619,1145.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24620,1146
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24620,1146
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24620,1146.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24620,1146.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24621,1146.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24621,1146.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24621,1146.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24620,1146.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24621,1146.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24621,1146.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24621,1146.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24621,1147
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24622,1147
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24622,1147.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24622,1147.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24622,1147.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24623,1147.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24623,1147.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24622,1147.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24622,1147.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24623,1147.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24623,1147.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24623,1148
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24623,1148
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24624,1148.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24624,1148.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24623,1148.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24624,1148.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24624,1148.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24625,1148.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24625,1148.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24625,1148.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24625,1148.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24626,1149
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24625,1148.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24625,1149
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24625,1149
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24626,1149.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24626,1149.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24626,1149.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24627,1149.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1138.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24627,1149.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1138.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24611,1140.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24632,1149.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24633,1150
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24626,1149.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24633,1150.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24634,1150.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24634,1150.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24634,1150.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24633,1150.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24633,1150
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24634,1150.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24634,1151
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24635,1151
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24635,1151.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24635,1151.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24635,1151.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24636,1151.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24636,1151.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24635,1151.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24636,1151.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24636,1151.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24637,1151.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24637,1151.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24638,1152
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24638,1152
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24638,1152.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24638,1152.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24639,1152.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24638,1152.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24638,1152.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24639,1152.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24639,1152.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24639,1152.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24639,1152.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24640,1153
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24640,1153
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24640,1153.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24632,1149.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24641,1153.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24640,1153.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24640,1153.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24641,1153.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24634,1150.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24641,1153.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24641,1154.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24641,1153.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24642,1154.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24643,1155.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24643,1155.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24643,1155.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24644,1155.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24643,1155.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24644,1155.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24645,1155.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24645,1155.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24646,1155.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24646,1156
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24642,1155
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24627,1149.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24642,1154.8
